date,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
2017,ABC,,1140859,,,2017,,153143826000.0,148597824000.0,4546002000.0,0.029684526753301826,0.0,0.0,2128730000.0,2128730000.0,397603000.0,2526333000.0,151124157000.0,3857000.0,149042000.0,432331000.0,1499260000.0,0.009789882094234736,1060342000.0,0.0069238311964336064,-142455000.0,917887000.0,0.005993627193302589,553403000.0,364484000.0,0.002380011062280761,1.9,1.87,218375000,221602000,,,Medical Distribution,,2435115000.0,0,2435115000.0,10303324000.0,11461428000.0,103432000.0,24303299000.0,1797945000.0,6044281000.0,2833281000.0,8877562000.0,0.0,0.0,337664000.0,11013171000.0,0,35316470000.0,25404042000.0,12121000.0,0,0.0,1402002000.0,26818165000.0,3429934000.0,0.0,2492612000.0,511298000.0,6433844000.0,0.0,0.0,33252009000.0,0,2806000.0,2395218000.0,-95850000.0,-237713000.0,2064461000.0,2064461000.0,35316470000.0,0,35316470000.0,0.0,3442055000.0,1006940000.0,319069000,62206000,467152000,-1277896000,1473389000,8293000,-141104000,1504138000,-466397000.0,-49554000.0,-48635000.0,74778000.0,-8233000.0,-498041000.0,-10085953000.0,0.0,-329929000.0,-320270000.0,9423338000.0,-1312814000.0,0.0,-306717000.0,2435115000.0,2741832000.0,1504138000,-466397000.0,1037741000.0,8.137518129677673,8.137518129677673,0.10969811355968408,46.091430119051864,14.863535884147678,16.188614322371865,11.16891456469586,11.16891456469586,-2.95278810327641,0.10969811355968408,0.01906415707652721,11.876878470387059,8.137518129677673,,,,,0.058456040481962096,16.106871963190393,0.9415439595180379,6.132700849424994,0.029684526753301826,0.0069238311964336064,17.655165198083182,0.010320510515348788,,0.025699999999999997,0.038,,,Healthcare
2016,ABC,,1140859,,,2016,,146849686000.0,142577080000.0,4272606000.0,0.029095097962960576,0.0,0.0,2091237000.0,2091237000.0,364735000.0,2455972000.0,145033052000.0,4437000.0,144349000.0,392166000.0,1927425000.0,0.013125155745991858,1525774000.0,0.010390039240533343,-134864000.0,1390910000.0,0.009471657978213179,-37019000.0,1427929000.0,0.00972374568100881,6.73,6.32,212206000,225959000,,,Medical Distribution,,2741832000.0,0,2741832000.0,9175876000.0,10723920000.0,210219000.0,22851847000.0,1530682000.0,5991497000.0,2967849000.0,8959346000.0,0.0,0.0,314325000.0,10804353000.0,0,33656200000.0,23926320000.0,611149000.0,0,0.0,743839000.0,25281308000.0,3594253000.0,0.0,2214774000.0,436461000.0,6245488000.0,0.0,0.0,31526796000.0,0,2778000.0,2303941000.0,-114308000.0,-63007000.0,2129404000.0,2129404000.0,33656200000.0,0,33656200000.0,0.0,4205402000.0,1463570000.0,-130927000,64992000,1028205000,-912724000,3011508000,36673000,396132000,3178497000,-464616000.0,-2731356000.0,-42083000.0,101829000.0,-32953000.0,-3169179000.0,-9133662000.0,0.0,-2266344000.0,-288477000.0,12253555000.0,565072000.0,0.0,574390000.0,2741832000.0,2167442000.0,3178497000,-464616000.0,2713881000.0,6.890154575024936,6.890154575024936,0.09991116162602078,10.274966551331612,16.003887367266078,5.406251310457754,4.615993884114535,4.615993884114535,-0.6396571471462792,0.09991116162602078,0.019661840213400162,8.371528185364618,6.890154575024936,,,,,0.06326929362197753,14.80545542320762,0.9367307063780225,9.605005923144601,0.029095097962960576,0.010390039240533343,67.05768374625013,0.04242692282551209,,0.0165,0.0234,,,Healthcare
2015,ABC,,1140859,,,2015,,135961803000.0,132432490000.0,3529313000.0,0.0259581214879888,0.0,0.0,1918045000.0,1918045000.0,243280000.0,2161325000.0,134593815000.0,2985000.0,101986000.0,249600000.0,625735000.0,0.004602285246246698,417370000.0,0.003069759232304385,-143221000.0,274149000.0,0.002016367788238289,409036000.0,-134887000.0,-0.0009920948165125466,-0.62,-0.62,217786000,217786000,,,Medical Distribution,,2167442000.0,0,2167442000.0,8222951000.0,9755094000.0,189001000.0,20334488000.0,979251000.0,4130825000.0,1993119000.0,6123944000.0,0.0,0.0,298474000.0,7401669000.0,0,27736157000.0,20886439000.0,0.0,0,0.0,1814326000.0,22700765000.0,3493048000.0,0.0,819188000.0,89636000.0,4401872000.0,0.0,0.0,27102637000.0,0,2750000.0,1181623000.0,-136333000.0,-414520000.0,633520000.0,633520000.0,27736157000.0,0,27736157000.0,0.0,3493048000.0,1325606000.0,22733000,60944000,2769175000,-1478793000,5125914000,-41564000,952814000,3920379000,-231585000.0,-2616249000.0,-86214000.0,0.0,2883000.0,-2931165000.0,-611100000.0,0.0,-1859106000.0,-253919000.0,2093840000.0,-630285000.0,0.0,358929000.0,2167442000.0,1808513000.0,3920379000,-231585000.0,3688794000.0,33.17736980261176,33.17736980261176,0.15459141357040257,-155.82322475368716,16.53442942807272,5.697940117379988,5.361350858514087,5.361350858514087,9.95568912933976,0.15459141357040257,0.012080722696037426,35.70861997067544,33.17736980261176,,,,,0.022840943682284464,42.78102822326051,0.9771590563177155,2.6588355264448063,0.0259581214879888,0.003069759232304385,-21.29167192827377,-0.0048632187941537825,,0.0084,0.0284,,,Healthcare
2014,ABC,,1140859,,,2014,,119569127000.0,116586761000.0,2982366000.0,0.024942609140234,0.0,0.0,1587261000.0,1587261000.0,185290000.0,1772551000.0,118359312000.0,841000.0,77703000.0,192733000.0,936318000.0,0.00783076721802945,778884000.0,0.006514089544201489,-105456000.0,673428000.0,0.005632122746869265,389398000.0,276484000.0,0.002312336026338973,1.22,1.17,227367000,235405000,,,Medical Distribution,,1808513000.0,0,1808513000.0,6312883000.0,8593852000.0,84957000.0,16800205000.0,899582000.0,2948502000.0,533242000.0,3481744000.0,0.0,0.0,350652000.0,4731978000.0,0,21532183000.0,15592834000.0,0.0,0,0.0,1657326000.0,17250160000.0,1995632000.0,0.0,0.0,329492000.0,2325124000.0,0.0,0.0,19575284000.0,0,2711000.0,1570429000.0,-52046000.0,435805000.0,1956899000.0,1956899000.0,21532183000.0,0,21532183000.0,0.0,1995632000.0,187119000.0,39312000,43107000,435729000,-938286000,2317589000,12932000,475788000,1463153000,-264457000.0,-9103000.0,0.0,0.0,-110595000.0,-384155000.0,-18116025000.0,0.0,-753926000.0,-214469000.0,18582929000.0,-501491000.0,0.0,577507000.0,1808513000.0,1231006000.0,1463153000,-264457000.0,1198696000.0,9.857338288149823,9.857338288149823,0.16132772666929399,69.76828835933398,18.940494699489918,16.092333201030204,13.183730914499098,13.183730914499098,-4.653660328228192,0.16132772666929399,0.011118250492394843,20.801623421468026,9.857338288149823,,,,,0.09088251757845454,10.003216313156683,0.9091174824215454,8.65586914276154,0.024942609140234,0.006514089544201489,14.128680120946457,0.012840500194522776,,0.0063,0.0132,,,Healthcare
2013,ABC,,1140859,,,2013,,87959167000.0,85451348000.0,2507819000.0,0.02851117268993691,0.0,0.0,1333712000.0,1333712000.0,162186000.0,1495898000.0,86947246000.0,1151000.0,75048000.0,170793000.0,1010571000.0,0.011489092433083183,898399000.0,0.010213818873477963,-73941000.0,824458000.0,0.009373190175846027,331023000.0,433707000.0,0.004930776572724933,1.88,1.84,231067000,235345000,,,Medical Distribution,,1231006000.0,0,1231006000.0,6051920000.0,6981494000.0,129231000.0,14393651000.0,803561000.0,2944970000.0,554743000.0,3499713000.0,0.0,0.0,221713000.0,4524987000.0,0,18918638000.0,13335792000.0,0.0,0,0.0,1534843000.0,14870635000.0,1396606000.0,0.0,0.0,331652000.0,1728258000.0,0.0,0.0,16598893000.0,0,2678000.0,1508414000.0,-35483000.0,844136000.0,2319745000.0,2319745000.0,18918638000.0,0,18918638000.0,0.0,1396606000.0,165600000.0,25573000,36275000,-137988000,-2312518000,3818288000,-476984000,259765000,788125000,-202450000.0,329980000.0,0.0,0.0,-10270000.0,117260000.0,-2330000000.0,0.0,-484176000.0,-195716000.0,2268905000.0,-740987000.0,0.0,164398000.0,1231006000.0,1066608000.0,788125000,-202450000.0,585675000.0,6.496485612548104,6.496485612548104,0.17133165912406148,34.747398629213734,14.534092816825074,25.731318593555127,19.121573376406534,19.121573376406534,-2.3554256673353042,0.17133165912406148,0.012986962989556209,15.076417210943516,6.496485612548104,,,,,0.12261691354314196,7.155481744760738,0.877383086456858,10.970405607078137,0.02851117268993691,0.010213818873477963,18.69632222507215,0.022924853258463954,,0.002,0.0089,,,Healthcare
2018,AME,,1037868,,,2018,,4845872000.0,3186310000.0,1659562000.0,0.3424692191622065,0.0,584022000.0,0.0,584022000.0,0.0,584022000.0,3770332000.0,0.0,82180000.0,199490000.0,1269415000.0,0.2619580129231643,1075540000.0,0.22194973371149712,-87795000.0,987745000.0,0.20383225145030656,209812000.0,777933000.0,0.16053519366586655,3.37,3.34,230823000,232712000,,,Specialty Industrial Machinery,,353975000.0,0,353975000.0,732839000.0,624744000.0,124586000.0,1836144000.0,554130000.0,3612033000.0,2403771000.0,6015804000.0,256210000.0,0.0,0.0,6826144000.0,0,8662288000.0,399571000.0,358876000.0,48597000,137229000.0,314431000.0,1258704000.0,2273837000.0,0.0,528336000.0,359489000.0,3161662000.0,0.0,0.0,4420366000.0,0,2640000.0,5653811000.0,-551088000.0,-863441000.0,4241922000.0,4241922000.0,8662288000.0,0,8662288000.0,0.0,2632713000.0,2278738000.0,-73682000,27315000,6506000,0,0,42814000,-12044000,925518000,-82076000.0,-1129305000.0,0.0,0.0,1337000.0,-1210044000.0,-305000000.0,0.0,-367678000.0,-128911000.0,814629000.0,13040000.0,-20839000.0,-292325000.0,353975000.0,646300000.0,925518000,-82076000.0,843442000.0,3.9499643595414766,3.9499643595414766,3.4576729876387367,21.538411040481506,6.61246467505141,19.86555176995561,18.103851806183023,18.103851806183023,5.698462186579305,3.4576729876387367,0.007693680052070973,14.994449187976272,3.9499643595414766,72.59,74.12,15577363800.0,0.21241514763425784,0.4896999499439409,1.0420667801058106,0.510300050056059,12.019286931126794,0.3424692191622065,0.22194973371149712,18.339163237796452,0.08980687319562684,1.1061593218764831,0.0151,0.022,9.14832778980731,7.828217770659032,Industrials
2017,AME,,1037868,,,2017,,4300170000.0,2851431000.0,1448739000.0,0.33690272710148667,0.0,533645000.0,0.0,533645000.0,0.0,533645000.0,3385076000.0,0.0,98029000.0,183227000.0,1077985000.0,0.25068427527283804,915094000.0,0.21280414495240885,-118365000.0,796729000.0,0.18527848898997015,115259000.0,681470000.0,0.1584751300529979,2.96,2.94,230229000,231845000,,,Specialty Industrial Machinery,,646300000.0,0,646300000.0,668176000.0,540504000.0,79675000.0,1934655000.0,493296000.0,3115619000.0,2013365000.0,5128984000.0,239129000.0,0.0,0.0,5861409000.0,0,7796064000.0,437329000.0,308123000.0,34660000,0.0,358551000.0,1138663000.0,1866166000.0,0.0,512526000.0,251076000.0,2629768000.0,0.0,0.0,3768431000.0,0,2631000.0,5002419000.0,-429176000.0,-548241000.0,4027633000.0,4027633000.0,7796064000.0,0,7796064000.0,0.0,2174289000.0,1527989000.0,-91205000,25091000,96518000,0,0,2787000,-61842000,833259000,-75074000.0,-556634000.0,0.0,0.0,5891000.0,-625817000.0,-270000000.0,0.0,-6867000.0,-82735000.0,30431000.0,-329171000.0,50770000.0,-70959000.0,646300000.0,717259000.0,833259000,-75074000.0,758185000.0,4.375778692773125,4.375778692773125,4.098449750523794,25.861785058344314,6.435684610042863,23.245026825523983,21.150723440982812,21.150723440982812,6.824698245032091,4.098449750523794,0.004694442581194652,17.76649922189075,4.375778692773125,,,,,0.5166239014969605,0.9356440867377936,0.4833760985030395,8.127482683695641,0.33690272710148667,0.21280414495240885,16.919863353984834,0.08741205818731093,,0.025699999999999997,0.034199999999999994,,,Industrials
2016,AME,,1037868,,,2016,,3840087000.0,2575220000.0,1264867000.0,0.32938498528809373,0.0,462970000.0,0.0,462970000.0,0.0,462970000.0,3038190000.0,0.0,94304000.0,179716000.0,967123000.0,0.2518492419572786,801897000.0,0.208822612612683,-108794000.0,693103000.0,0.18049148365649006,180945000.0,512158000.0,0.13337145746958337,2.2,2.19,232593000,233730000,,,Specialty Industrial Machinery,,717259000.0,0,717259000.0,592326000.0,492104000.0,126501000.0,1928190000.0,473230000.0,2818950000.0,1734021000.0,4552971000.0,146283000.0,0.0,0.0,5172484000.0,0,7100674000.0,369537000.0,278921000.0,29913000,0.0,246070000.0,924441000.0,2062644000.0,0.0,621776000.0,235300000.0,2919720000.0,0.0,0.0,3844161000.0,0,2615000.0,4403683000.0,-542389000.0,-607396000.0,3256513000.0,3256513000.0,7100674000.0,0,7100674000.0,0.0,2341565000.0,1624306000.0,-5632000,22030000,51798000,0,0,-4298000,-3235000,756835000,-63280000.0,-391419000.0,0.0,0.0,2332000.0,-452367000.0,-48724000.0,0.0,-336140000.0,-83267000.0,525185000.0,57054000.0,-25268000.0,336254000.0,717259000.0,381005000.0,756835000,-63280000.0,693555000.0,3.6704764054202146,3.6704764054202146,3.1126779498600423,23.338411448116013,6.483063380638365,17.23432767472544,15.793342182172072,15.793342182172072,6.222040892201802,3.1126779498600423,0.006966227686586597,14.038814225743986,3.6704764054202146,,,,,0.4586202661888153,1.180453141135933,0.5413797338111846,7.349667034272141,0.32938498528809373,0.208822612612683,15.727190402740602,0.07212808248907075,,0.0165,0.025,,,Industrials
2015,AME,,1037868,,,2015,,3974295000.0,2549280000.0,1425015000.0,0.35855793291640403,0.0,448592000.0,0.0,448592000.0,68707000.0,517299000.0,3066579000.0,0.0,91795000.0,149460000.0,1047635000.0,0.26360272702454146,907716000.0,0.22839673451517817,-101336000.0,806380000.0,0.2028988789206639,215521000.0,590859000.0,0.14867014149679378,2.46,2.45,239906000,241586000,,,Specialty Industrial Machinery,,381005000.0,0,381005000.0,603295000.0,514451000.0,120862000.0,1619613000.0,484548000.0,2706633000.0,1672961000.0,4379594000.0,180775000.0,0.0,0.0,5044917000.0,0,6664530000.0,365355000.0,386075000.0,32738000,0.0,241004000.0,1025172000.0,1556045000.0,0.0,624046000.0,204641000.0,2384732000.0,0.0,0.0,3409904000.0,0,2608000.0,3974793000.0,-405631000.0,-317144000.0,3254626000.0,3254626000.0,6664530000.0,0,6664530000.0,0.0,1942120000.0,1561115000.0,6458000,23762000,-38796000,0,0,255000,-59203000,672540000,-69083000.0,-356466000.0,0.0,0.0,-8000.0,-425557000.0,-182007000.0,0.0,-435400000.0,-85988000.0,486431000.0,-216964000.0,-26629000.0,3390000.0,381005000.0,377615000.0,672540000,-69083000.0,603457000.0,3.4681641171904856,3.4681641171904856,2.840145763732989,19.10367297117451,6.587647833978402,18.704857360301066,16.783503000676838,16.783503000676838,5.253187635837683,2.840145763732989,0.007617932455892919,12.264473894128395,3.4681641171904856,,,,,0.48835041630842685,1.0477099365641398,0.5116495836915731,8.78457432322022,0.35855793291640403,0.22839673451517817,18.15443617792029,0.08865726465332138,,0.0084,0.0153,,,Industrials
2014,AME,,1037868,,,2014,,4021964000.0,2597017000.0,1424947000.0,0.35429133627252757,0.0,462637000.0,0.0,462637000.0,63724000.0,526361000.0,3123378000.0,0.0,79928000.0,138584000.0,1023344000.0,0.2544388761311638,898586000.0,0.2234197024140445,-93754000.0,804832000.0,0.20010920038070953,220372000.0,584460000.0,0.14531706400156738,2.39,2.37,244885000,247102000,,,Specialty Industrial Machinery,,377615000.0,0,377615000.0,585462000.0,495896000.0,119631000.0,1578604000.0,448446000.0,2614030000.0,1625561000.0,4239591000.0,154322000.0,0.0,0.0,4842359000.0,0,6420963000.0,386207000.0,286201000.0,27157000,0.0,236579000.0,936144000.0,1427825000.0,0.0,618385000.0,199048000.0,2245258000.0,0.0,0.0,3181402000.0,0,2589000.0,3469923000.0,-266894000.0,33943000.0,3239561000.0,3239561000.0,6420963000.0,0,6420963000.0,0.0,1714026000.0,1336411000.0,20579000,19871000,-33418000,0,0,8867000,-4114000,725962000,-71327000.0,-573647000.0,0.0,0.0,3341000.0,-641633000.0,-914000.0,0.0,-245283000.0,-80551000.0,350887000.0,24139000.0,-26056000.0,82412000.0,377615000.0,295203000.0,725962000,-71327000.0,654635000.0,3.620858464257194,3.620858464257194,2.916483555627922,20.069794113074465,6.869726814037461,17.918369575912532,16.157859319533944,16.157859319533944,5.633392743080307,2.916483555627922,0.0068670976852392585,12.768338767147217,3.620858464257194,,,,,0.5045288378082852,0.9820472588724213,0.49547116219171483,10.069462516264638,0.35429133627252757,0.2234197024140445,18.04133337819538,0.09102372961812738,,0.0063,0.0132,,,Industrials
2013,AME,,1037868,,,2013,,3594136000.0,2323642000.0,1270494000.0,0.35349079723193555,0.0,398177000.0,0.0,398177000.0,57238000.0,455415000.0,2779057000.0,0.0,73572000.0,118657000.0,917024000.0,0.25514449091520186,815079000.0,0.22678023313530707,-90284000.0,724795000.0,0.20166042687310665,207796000.0,516999000.0,0.14384514108536794,2.12,2.1,243915000,246065000,,,Specialty Industrial Machinery,,295203000.0,0,295203000.0,536701000.0,452848000.0,84377000.0,1369129000.0,402790000.0,2408363000.0,1473926000.0,3882289000.0,223694000.0,0.0,0.0,4508773000.0,0,5877902000.0,347638000.0,273315000.0,40007000,0.0,213585000.0,874545000.0,1141750000.0,0.0,558555000.0,166931000.0,1867236000.0,0.0,0.0,2741781000.0,0,2581000.0,2966015000.0,-65239000.0,232764000.0,3136121000.0,3136121000.0,5877902000.0,0,5877902000.0,0.0,1415065000.0,1119862000.0,1414000,21591000,21110000,0,0,9702000,-19112000,660659000,-63314000.0,-414315000.0,0.0,0.0,17296000.0,-460333000.0,-617000.0,0.0,-8467000.0,-58405000.0,-2795000.0,-70284000.0,7177000.0,137219000.0,295203000.0,157984000.0,660659000,-63314000.0,597345000.0,3.8934675165534105,3.8934675165534105,3.3973075146519216,23.617812106949916,6.696719402423323,20.441093909685357,18.482129572867393,18.482129572867393,6.6030274209047155,3.3973075146519216,0.004783223366416574,14.536421338461151,3.8934675165534105,,,,,0.5335442816161277,0.8742586781568696,0.46645571838387234,9.851506007720328,0.35349079723193555,0.22678023313530707,16.48530142810179,0.08795638307681891,,0.002,0.0089,,,Industrials
2018,AMGN,,318154,,,2018,,23747000000.0,4101000000.0,19646000000.0,0.8273045016212575,3737000000.0,5332000000.0,0.0,5332000000.0,314000000.0,9383000000.0,13484000000.0,674000000.0,1392000000.0,1946000000.0,12883000000.0,0.5425106329220533,10263000000.0,0.4321809070619447,-718000000.0,9545000000.0,0.4019455089063882,1151000000.0,8394000000.0,0.3534762285762412,12.7,12.62,661000000,665000000,,,Drug Manufacturers—General,,6945000000.0,22359000000,29304000000.0,3580000000.0,2940000000.0,1794000000.0,37618000000.0,4958000000.0,14699000000.0,7443000000.0,22142000000.0,0.0,0.0,1698000000.0,28798000000.0,0,66416000000.0,1207000000.0,4419000000.0,0,0.0,7862000000.0,13488000000.0,29510000000.0,0.0,864000000.0,10054000000.0,40428000000.0,0.0,0.0,53916000000.0,0,31246000000.0,-17977000000.0,-769000000.0,0.0,12500000000.0,12500000000.0,66416000000.0,0,66416000000.0,0.0,33929000000.0,26984000000.0,-363000000,311000000,622000000,-378000000,-143000000,1507000000,386000000,11296000000,-738000000.0,195000000.0,-18741000000.0,33768000000.0,-145000000.0,14339000000.0,-1121000000.0,0.0,-17794000000.0,-3507000000.0,-68000000.0,-22490000000.0,0.0,3145000000.0,6945000000.0,3800000000.0,11296000000,-738000000.0,10558000000.0,9.775396831728001,9.775396831728001,5.145595670888955,14.557119418227305,6.633240223463687,11.57344766021974,10.817321210747167,10.817321210747167,1.3246497708491531,5.145595670888955,0.02870062513364026,11.579326274672049,9.775396831728001,184.86,195.37,103949107920.0,0.12058669460450498,0.1882076608046254,4.31328,0.8117923391953746,6.372844827586207,0.8273045016212575,0.4321809070619447,67.152,0.12638520838352205,1.1848082603170997,0.0151,0.0274,9.797708630341322,7.392621191176611,Healthcare
2017,AMGN,,318154,,,2017,,22849000000.0,4069000000.0,18780000000.0,0.821917808219178,3562000000.0,4870000000.0,0.0,4870000000.0,375000000.0,8807000000.0,12876000000.0,928000000.0,1304000000.0,1955000000.0,12856000000.0,0.5626504442207536,9973000000.0,0.436474243949407,-376000000.0,9597000000.0,0.42001838154842663,7618000000.0,1979000000.0,0.08661210556260668,2.71,2.69,731000000,735000000,,,Drug Manufacturers—General,,3800000000.0,37878000000,41678000000.0,3237000000.0,2834000000.0,1727000000.0,49476000000.0,4989000000.0,14761000000.0,8609000000.0,23370000000.0,0.0,0.0,2119000000.0,30478000000.0,0,79954000000.0,1352000000.0,1152000000.0,0,0.0,6516000000.0,9020000000.0,34190000000.0,0.0,1166000000.0,10337000000.0,45693000000.0,0.0,0.0,54713000000.0,0,30992000000.0,-5072000000.0,-679000000.0,0.0,25241000000.0,25241000000.0,79954000000.0,0,79954000000.0,0.0,35342000000.0,31542000000.0,-1330000000,329000000,7910000000,-58000000,424000000,6888000000,334000000,11177000000,-664000000.0,-19000000.0,-33607000000.0,30414000000.0,-148000000.0,-4024000000.0,-4405000000.0,0.0,-3160000000.0,-3365000000.0,4336000000.0,-6594000000.0,0.0,559000000.0,3800000000.0,3241000000.0,11177000000,-664000000.0,10513000000.0,5.539335729301533,5.539335729301533,6.11923380206136,70.65102230586155,7.058696323756565,13.299569403909446,12.509472411496823,12.509472411496823,7.109842690746804,6.11923380206136,0.024066937158188844,13.32921384126478,5.539335729301533,,,,,0.31569402406383673,2.1676241036409016,0.6843059759361633,6.648006134969325,0.821917808219178,0.436474243949407,7.840418366942672,0.024751732246041474,,0.025699999999999997,0.034199999999999994,,,Healthcare
2016,AMGN,,318154,,,2016,,22991000000.0,4162000000.0,18829000000.0,0.8189726414684007,3840000000.0,5062000000.0,0.0,5062000000.0,133000000.0,9035000000.0,13197000000.0,629000000.0,1260000000.0,2105000000.0,12528000000.0,0.5449088773868035,9794000000.0,0.4259927797833935,-631000000.0,9163000000.0,0.39854725762254795,1441000000.0,7722000000.0,0.33587055804445215,10.32,10.24,748000000,754000000,,,Drug Manufacturers—General,,3241000000.0,34844000000,38085000000.0,3165000000.0,2745000000.0,2015000000.0,46010000000.0,4961000000.0,14751000000.0,10279000000.0,25030000000.0,0.0,0.0,1625000000.0,31616000000.0,0,77626000000.0,917000000.0,4403000000.0,0,0.0,5884000000.0,11204000000.0,30193000000.0,0.0,2436000000.0,3918000000.0,36547000000.0,0.0,0.0,47751000000.0,0,30784000000.0,-438000000.0,-471000000.0,0.0,29875000000.0,29875000000.0,77626000000.0,0,77626000000.0,0.0,34596000000.0,31355000000.0,183000000,311000000,1000000,-214000000,-44000000,640000000,32000000,10354000000,-837000000.0,0.0,-28094000000.0,20417000000.0,-144000000.0,-8658000000.0,-3725000000.0,55000000.0,-2965000000.0,-2998000000.0,7034000000.0,-2599000000.0,0.0,-903000000.0,3241000000.0,4144000000.0,10354000000,-837000000.0,9517000000.0,3.8665651728736408,3.8665651728736408,5.024297966143274,14.959030631908833,7.264139020537125,12.137610017820743,11.156425974463977,11.156425974463977,1.5403847622064712,5.024297966143274,0.02595364618167421,11.723230726340997,3.8665651728736408,,,,,0.3848581660783758,1.5983598326359834,0.6151418339216242,6.773015873015873,0.8189726414684007,0.4259927797833935,25.847698744769875,0.0994769793625847,,0.0165,0.025,,,Healthcare
2015,AMGN,,318154,,,2015,,21662000000.0,4227000000.0,17435000000.0,0.8048656633736497,4070000000.0,4846000000.0,0.0,4846000000.0,49000000.0,8965000000.0,13192000000.0,603000000.0,1095000000.0,2108000000.0,11181000000.0,0.516157326193334,8470000000.0,0.39100729387868155,-492000000.0,7978000000.0,0.3682947096297664,1039000000.0,6939000000.0,0.3203305327301265,9.15,9.06,758000000,766000000,,,Drug Manufacturers—General,,4144000000.0,27238000000,31382000000.0,2995000000.0,2435000000.0,1706000000.0,38518000000.0,4907000000.0,14787000000.0,11641000000.0,26428000000.0,0.0,0.0,1723000000.0,33058000000.0,0,71576000000.0,965000000.0,2250000000.0,0,0.0,5452000000.0,8667000000.0,29306000000.0,0.0,2239000000.0,3281000000.0,34826000000.0,0.0,0.0,43493000000.0,0,30649000000.0,-2086000000.0,-480000000.0,0.0,28083000000.0,28083000000.0,71576000000.0,0,71576000000.0,0.0,31556000000.0,27412000000.0,-607000000,322000000,714000000,-420000000,-12000000,156000000,-399000000,9077000000,-649000000.0,-359000000.0,-25977000000.0,21556000000.0,-118000000.0,-5547000000.0,-2400000000.0,82000000.0,-1867000000.0,-2396000000.0,3464000000.0,-3117000000.0,0.0,413000000.0,4144000000.0,3731000000.0,9077000000,-649000000.0,8428000000.0,4.122399200249261,4.122399200249261,5.344351248296555,16.683864640524572,7.232721202003339,13.736276309990506,12.754140877007822,12.754140877007822,1.740964950098792,5.344351248296555,0.02069632657020941,12.80577200076916,4.122399200249261,,,,,0.39235218508997427,1.5487305487305487,0.6076478149100257,6.735159817351598,0.8048656633736497,0.39100729387868155,24.708898621942097,0.09694590365485638,,0.0084,0.0169,,,Healthcare
